cellules exporté sur '23/11/2014' 10:18.
 De '01/01/2011' à 31/12/2011.
Lot: BOX VACHES VMS

Numéro de l'animal	Production quotidienne	Cons. en concentrés	Date	Jours en lactation	Lactation
3507			30/07/2011		
1			30/07/2011		
4977			30/07/2011		
17			30/07/2011		
3129			30/07/2011		
4990			30/07/2011		
4971			30/07/2011		
4978			30/07/2011		
3536			30/07/2011		
7			30/07/2011		
14			30/07/2011		
8946			30/07/2011	297	1
3133			30/07/2011		
3524			30/07/2011		
3514			30/07/2011		
8933	30,04	4,1	30/07/2011	71	1
3541			30/07/2011		
5004			30/07/2011		
3230			30/07/2011		
3537			30/07/2011		
3216			30/07/2011		
3166			30/07/2011		
3227			30/07/2011		
9			31/07/2011		
8970			31/07/2011		
3524			31/07/2011		
1			31/07/2011		
3536			31/07/2011		
3495			31/07/2011		
3227			31/07/2011		
4990			31/07/2011		
3532			31/07/2011		
4997			31/07/2011		
3509			31/07/2011		
4977			31/07/2011		
3140			31/07/2011		
3138			31/07/2011		
8932	10,06	1,5	31/07/2011	224	1
4994			31/07/2011		
3537			31/07/2011		
8959	25,16	4,0	31/07/2011	87	1
3505			31/07/2011		
7			31/07/2011		
3504			31/07/2011		
3541			31/07/2011		
4965			31/07/2011		
5004			31/07/2011		
3230			31/07/2011		
17			31/07/2011		
8941	19,62	2,6	31/07/2011	172	1
3517			31/07/2011		
14			31/07/2011		
8946			31/07/2011	298	1
8936	16,65	3,0	31/07/2011	296	1
4978			31/07/2011		
3514			31/07/2011		
3507			31/07/2011		
8933	29,52	4,2	31/07/2011	72	1
8949			31/07/2011	295	1
3129			31/07/2011		
3216			31/07/2011		
3166			31/07/2011		
4971			31/07/2011		
3500			31/07/2011		
3133			31/07/2011		
14			01/08/2011		
3532			01/08/2011		
4994			01/08/2011		
4977			01/08/2011		
3216			01/08/2011		
4971			01/08/2011		
4997			01/08/2011		
3166			01/08/2011		
3495			01/08/2011		
3517			01/08/2011		
3509			01/08/2011		
3536			01/08/2011		
3138			01/08/2011		
8941	21,40	3,1	01/08/2011	173	1
17			01/08/2011		
3537			01/08/2011		
3505			01/08/2011		
1			01/08/2011		
8933	26,77	3,8	01/08/2011	73	1
3133			01/08/2011		
5004			01/08/2011		
3507			01/08/2011		
3514			01/08/2011		
8936	17,48	2,8	01/08/2011	297	1
8949			01/08/2011	296	1
3227			01/08/2011		
4978			01/08/2011		
8970			01/08/2011		
7			01/08/2011		
3504			01/08/2011		
8932	16,81	1,4	01/08/2011	225	1
3541			01/08/2011		
9			01/08/2011		
8946			01/08/2011	299	1
4965			01/08/2011		
3230			01/08/2011		
3524			01/08/2011		
3140			01/08/2011		
3500			01/08/2011		
8959	11,80	2,4	01/08/2011	88	1
4990			01/08/2011		
3129			01/08/2011		
8933	26,46	3,9	02/08/2011	74	1
8936	16,85	3,1	02/08/2011	298	1
4994			02/08/2011		
9			02/08/2011		
8941	20,01	3,0	02/08/2011	174	1
4977			02/08/2011		
3537			02/08/2011		
8959	34,89	5,3	02/08/2011	89	1
3532			02/08/2011		
3517			02/08/2011		
17			02/08/2011		
8949			02/08/2011	297	1
3140			02/08/2011		
4971			02/08/2011		
5004			02/08/2011		
4978			02/08/2011		
3230			02/08/2011		
8970			02/08/2011		
3509			02/08/2011		
1			02/08/2011		
3507			02/08/2011		
3541			02/08/2011		
3227			02/08/2011		
3129			02/08/2011		
3505			02/08/2011		
3536			02/08/2011		
3216			02/08/2011		
8946			02/08/2011	300	1
3133			02/08/2011		
3504			02/08/2011		
3514			02/08/2011		
14			02/08/2011		
3166			02/08/2011		
4990			02/08/2011		
3524			02/08/2011		
3500			02/08/2011		
4965			02/08/2011		
7			02/08/2011		
3138			02/08/2011		
4997			02/08/2011		
8932	17,54	1,6	02/08/2011	226	1
3495			02/08/2011		
3517			03/08/2011		
3524			03/08/2011		
3129			03/08/2011		
3138			03/08/2011		
4977			03/08/2011		
3514			03/08/2011		
8941	19,58	3,1	03/08/2011	175	1
3504			03/08/2011		
4978			03/08/2011		
1			03/08/2011		
17			03/08/2011		
3537			03/08/2011		
3227			03/08/2011		
8946			03/08/2011	301	1
3509			03/08/2011		
7			03/08/2011		
4965			03/08/2011		
3216			03/08/2011		
8970			03/08/2011		
3140			03/08/2011		
8936	12,63	2,2	03/08/2011	299	1
3133			03/08/2011		
3495			03/08/2011		
3500			03/08/2011		
3536			03/08/2011		
4994			03/08/2011		
8949			03/08/2011	298	1
3230			03/08/2011		
3505			03/08/2011		
8959	21,99	3,7	03/08/2011	90	1
3541			03/08/2011		
4997			03/08/2011		
3532			03/08/2011		
4971			03/08/2011		
8933	24,76	3,9	03/08/2011	75	1
5004			03/08/2011		
8932	15,87	1,5	03/08/2011	227	1
3166			03/08/2011		
3507			03/08/2011		
9			03/08/2011		
14			03/08/2011		
4990			03/08/2011		
3507			04/08/2011		
4978			04/08/2011		
3140			04/08/2011		
4965			04/08/2011		
3227			04/08/2011		
3505			04/08/2011		
7			04/08/2011		
4971			04/08/2011		
4994			04/08/2011		
3504			04/08/2011		
3230			04/08/2011		
4977			04/08/2011		
8932	15,35	1,4	04/08/2011	228	1
8949			04/08/2011	299	1
3500			04/08/2011		
3129			04/08/2011		
3541			04/08/2011		
3537			04/08/2011		
1			04/08/2011		
9			04/08/2011		
3509			04/08/2011		
14			04/08/2011		
8941	20,11	3,0	04/08/2011	176	1
4997			04/08/2011		
3536			04/08/2011		
3532			04/08/2011		
3138			04/08/2011		
5004			04/08/2011		
3133			04/08/2011		
3524			04/08/2011		
3166			04/08/2011		
4990			04/08/2011		
8946			04/08/2011	302	1
8959	22,51	3,7	04/08/2011	91	1
8970			04/08/2011		
17			04/08/2011		
3517			04/08/2011		
3216			04/08/2011		
3495			04/08/2011		
8933	26,78	4,1	04/08/2011	76	1
3514			04/08/2011		
8936	16,23	3,5	04/08/2011	300	1
4977			05/08/2011		
8949			05/08/2011	300	1
8936	14,08	2,8	05/08/2011	301	1
8970			05/08/2011		
3532			05/08/2011		
4978			05/08/2011		
3537			05/08/2011		
9			05/08/2011		
3495			05/08/2011		
8941	18,59	2,9	05/08/2011	177	1
5004			05/08/2011		
3536			05/08/2011		
8932	15,00	1,5	05/08/2011	229	1
3514			05/08/2011		
3505			05/08/2011		
3227			05/08/2011		
4965			05/08/2011		
3133			05/08/2011		
4971			05/08/2011		
8933	26,28	3,9	05/08/2011	77	1
4994			05/08/2011		
3230			05/08/2011		
1			05/08/2011		
3504			05/08/2011		
14			05/08/2011		
3517			05/08/2011		
4997			05/08/2011		
4990			05/08/2011		
8959	21,89	4,1	05/08/2011	92	1
7			05/08/2011		
3509			05/08/2011		
3129			05/08/2011		
3166			05/08/2011		
3500			05/08/2011		
3216			05/08/2011		
8946			05/08/2011	303	1
3138			05/08/2011		
3140			05/08/2011		
3507			05/08/2011		
17			05/08/2011		
3524			05/08/2011		
3541			05/08/2011		
4977			06/08/2011		
3500			06/08/2011		
3509			06/08/2011		
3504			06/08/2011		
3133			06/08/2011		
3524			06/08/2011		
3505			06/08/2011		
3140			06/08/2011		
3166			06/08/2011		
8933	26,67	4,4	06/08/2011	78	1
8970			06/08/2011		
3536			06/08/2011		
14			06/08/2011		
4990			06/08/2011		
3541			06/08/2011		
8936	16,15	3,5	06/08/2011	302	1
4997			06/08/2011		
4978			06/08/2011		
9			06/08/2011		
17			06/08/2011		
3537			06/08/2011		
8959	12,95	2,6	06/08/2011	93	1
8949			06/08/2011	301	1
3495			06/08/2011		
3138			06/08/2011		
8941	18,76	3,3	06/08/2011	178	1
3230			06/08/2011		
4994			06/08/2011		
3517			06/08/2011		
3227			06/08/2011		
7			06/08/2011		
1			06/08/2011		
3129			06/08/2011		
3216			06/08/2011		
8946			06/08/2011	304	1
4965			06/08/2011		
3532			06/08/2011		
5004			06/08/2011		
8932	15,84	1,7	06/08/2011	230	1
4971			06/08/2011		
3507			06/08/2011		
3514			06/08/2011		
3509			07/08/2011		
8959	31,70	6,1	07/08/2011	94	1
7			07/08/2011		
4990			07/08/2011		
1			07/08/2011		
8949			07/08/2011	302	1
17			07/08/2011		
3166			07/08/2011		
3537			07/08/2011		
5004			07/08/2011		
3230			07/08/2011		
3216			07/08/2011		
3541			07/08/2011		
4978			07/08/2011		
3495			07/08/2011		
8932	15,76	1,8	07/08/2011	231	1
3532			07/08/2011		
4997			07/08/2011		
8941	16,55	3,1	07/08/2011	179	1
4977			07/08/2011		
4965			07/08/2011		
3227			07/08/2011		
3536			07/08/2011		
3524			07/08/2011		
3517			07/08/2011		
3514			07/08/2011		
3138			07/08/2011		
3504			07/08/2011		
3133			07/08/2011		
9			07/08/2011		
8936	12,99	3,1	07/08/2011	303	1
3140			07/08/2011		
4971			07/08/2011		
8970			07/08/2011		
4994			07/08/2011		
3129			07/08/2011		
3507			07/08/2011		
8933	27,49	4,9	07/08/2011	79	1
8946			07/08/2011	305	1
14			07/08/2011		
3505			07/08/2011		
3500			07/08/2011		
3216			08/08/2011		
3514			08/08/2011		
8933	28,22	5,1	08/08/2011	80	1
4990			08/08/2011		
4997			08/08/2011		
3536			08/08/2011		
8936	16,90	4,1	08/08/2011	304	1
4971			08/08/2011		
3227			08/08/2011		
3507			08/08/2011		
3541			08/08/2011		
3532			08/08/2011		
8970			08/08/2011		
4977			08/08/2011		
3500			08/08/2011		
8941	24,63	4,3	08/08/2011	180	1
3517			08/08/2011		
8932	16,80	1,9	08/08/2011	232	1
7			08/08/2011		
4978			08/08/2011		
3138			08/08/2011		
3133			08/08/2011		
3230			08/08/2011		
17			08/08/2011		
14			08/08/2011		
9			08/08/2011		
1			08/08/2011		
8959	21,56	5,0	08/08/2011	95	1
8946			08/08/2011	306	1
3166			08/08/2011		
3129			08/08/2011		
3509			08/08/2011		
3505			08/08/2011		
8949			08/08/2011	303	1
3140			08/08/2011		
3524			08/08/2011		
5004			08/08/2011		
4965			08/08/2011		
4994			08/08/2011		
3537			08/08/2011		
3504			08/08/2011		
3495			08/08/2011		
3505			09/08/2011		
3166			09/08/2011		
8932	14,71	1,7	09/08/2011	233	1
4971			09/08/2011		
8936	13,95	3,6	09/08/2011	305	1
7			09/08/2011		
8941	17,08	3,2	09/08/2011	181	1
3129			09/08/2011		
3509			09/08/2011		
3507			09/08/2011		
9			09/08/2011		
5004			09/08/2011		
8959	21,87	4,8	09/08/2011	96	1
4977			09/08/2011		
8933	20,17	3,7	09/08/2011	81	1
3500			09/08/2011		
14			09/08/2011		
3133			09/08/2011		
17			09/08/2011		
3537			09/08/2011		
3138			09/08/2011		
3536			09/08/2011		
3541			09/08/2011		
4994			09/08/2011		
4990			09/08/2011		
4965			09/08/2011		
3514			09/08/2011		
3230			09/08/2011		
3495			09/08/2011		
8946			09/08/2011	307	1
3216			09/08/2011		
3524			09/08/2011		
4997			09/08/2011		
3227			09/08/2011		
4978			09/08/2011		
3504			09/08/2011		
1			09/08/2011		
8970			09/08/2011		
3532			09/08/2011		
3140			09/08/2011		
3517			09/08/2011		
8949			09/08/2011	304	1
8933	28,36	5,5	10/08/2011	82	1
3509			10/08/2011		
3505			10/08/2011		
3541			10/08/2011		
3524			10/08/2011		
3500			10/08/2011		
1			10/08/2011		
14			10/08/2011		
8959	21,08	4,7	10/08/2011	97	1
4997			10/08/2011		
4978			10/08/2011		
8970			10/08/2011		
9			10/08/2011		
3514			10/08/2011		
8936	12,73	2,5	10/08/2011	306	1
3216			10/08/2011		
4965			10/08/2011		
17			10/08/2011		
3517			10/08/2011		
3140			10/08/2011		
4971			10/08/2011		
3227			10/08/2011		
3504			10/08/2011		
4977			10/08/2011		
5004			10/08/2011		
8932	14,51	2,1	10/08/2011	234	1
8949			10/08/2011	305	1
7			10/08/2011		
3138			10/08/2011		
3129			10/08/2011		
3133			10/08/2011		
4994			10/08/2011		
3166			10/08/2011		
3507			10/08/2011		
3495			10/08/2011		
3532			10/08/2011		
3537			10/08/2011		
8941	20,69	3,5	10/08/2011	182	1
3230			10/08/2011		
4990			10/08/2011		
3536			10/08/2011		
8946			10/08/2011	308	1
8959	22,29	5,0	11/08/2011	98	1
8949			11/08/2011	306	1
3495			11/08/2011		
3230			11/08/2011		
8936	14,52	2,6	11/08/2011	307	1
8946			11/08/2011	309	1
17			11/08/2011		
8932	15,16	2,4	11/08/2011	235	1
4971			11/08/2011		
9			11/08/2011		
3517			11/08/2011		
4994			11/08/2011		
3500			11/08/2011		
4965			11/08/2011		
3129			11/08/2011		
8970			11/08/2011		
3140			11/08/2011		
3216			11/08/2011		
3509			11/08/2011		
3524			11/08/2011		
4997			11/08/2011		
3138			11/08/2011		
3514			11/08/2011		
4978			11/08/2011		
1			11/08/2011		
8933	25,11	4,7	11/08/2011	83	1
4977			11/08/2011		
3166			11/08/2011		
3133			11/08/2011		
4990			11/08/2011		
3227			11/08/2011		
8941	16,67	2,9	11/08/2011	183	1
3536			11/08/2011		
3505			11/08/2011		
3504			11/08/2011		
3507			11/08/2011		
14			11/08/2011		
3537			11/08/2011		
3541			11/08/2011		
3532			11/08/2011		
7			11/08/2011		
5004			11/08/2011		
8936	16,78	2,8	12/08/2011	308	1
8959	23,30	5,3	12/08/2011	99	1
8932	16,98	2,7	12/08/2011	236	1
3216			12/08/2011		
17			12/08/2011		
8970			12/08/2011		
4971			12/08/2011		
7			12/08/2011		
4978			12/08/2011		
3541			12/08/2011		
3500			12/08/2011		
5004			12/08/2011		
3133			12/08/2011		
3517			12/08/2011		
9			12/08/2011		
3532			12/08/2011		
3537			12/08/2011		
8946			12/08/2011	310	1
3504			12/08/2011		
8949			12/08/2011	307	1
3509			12/08/2011		
1			12/08/2011		
3140			12/08/2011		
4977			12/08/2011		
4965			12/08/2011		
4997			12/08/2011		
3514			12/08/2011		
3536			12/08/2011		
3227			12/08/2011		
4990			12/08/2011		
3507			12/08/2011		
3524			12/08/2011		
3138			12/08/2011		
3505			12/08/2011		
3129			12/08/2011		
3495			12/08/2011		
3230			12/08/2011		
8933	29,23	5,5	12/08/2011	84	1
8941	21,76	4,2	12/08/2011	184	1
14			12/08/2011		
4994			12/08/2011		
3166			12/08/2011		
3509			13/08/2011		
3541			13/08/2011		
3500			13/08/2011		
3138			13/08/2011		
4997			13/08/2011		
4994			13/08/2011		
9			13/08/2011		
1			13/08/2011		
4977			13/08/2011		
3133			13/08/2011		
3505			13/08/2011		
8941	19,93	3,3	13/08/2011	185	1
8959	22,51	5,1	13/08/2011	100	1
8970			13/08/2011		
8949			13/08/2011	308	1
3495			13/08/2011		
3507			13/08/2011		
3532			13/08/2011		
3140			13/08/2011		
4990			13/08/2011		
14			13/08/2011		
3504			13/08/2011		
3129			13/08/2011		
3227			13/08/2011		
3216			13/08/2011		
3524			13/08/2011		
8936	14,97	2,4	13/08/2011	309	1
4971			13/08/2011		
8932	9,32	2,6	13/08/2011	237	1
7			13/08/2011		
8946			13/08/2011	311	1
5004			13/08/2011		
3537			13/08/2011		
8933	19,46	3,8	13/08/2011	85	1
3536			13/08/2011		
3514			13/08/2011		
4978			13/08/2011		
17			13/08/2011		
3230			13/08/2011		
3517			13/08/2011		
4965			13/08/2011		
3166			13/08/2011		
4978			14/08/2011		
8932	22,19	2,4	14/08/2011	238	1
9			14/08/2011		
4994			14/08/2011		
5004			14/08/2011		
3509			14/08/2011		
3537			14/08/2011		
8933	32,10	6,0	14/08/2011	86	1
8936	16,66	2,6	14/08/2011	310	1
7			14/08/2011		
3138			14/08/2011		
3524			14/08/2011		
3495			14/08/2011		
8941	20,03	3,6	14/08/2011	186	1
8970			14/08/2011		
3133			14/08/2011		
3505			14/08/2011		
3504			14/08/2011		
4977			14/08/2011		
1			14/08/2011		
3230			14/08/2011		
4971			14/08/2011		
3216			14/08/2011		
3140			14/08/2011		
8946			14/08/2011	312	1
3500			14/08/2011		
3507			14/08/2011		
8959	21,29	4,7	14/08/2011	101	1
3227			14/08/2011		
4990			14/08/2011		
8949			14/08/2011	309	1
4997			14/08/2011		
3536			14/08/2011		
3532			14/08/2011		
4965			14/08/2011		
3129			14/08/2011		
3541			14/08/2011		
3517			14/08/2011		
3514			14/08/2011		
3166			14/08/2011		
17			14/08/2011		
14			14/08/2011		
3495			15/08/2011		
3133			15/08/2011		
7			15/08/2011		
3514			15/08/2011		
8959	18,49	5,0	15/08/2011	102	1
4997			15/08/2011		
3140			15/08/2011		
3138			15/08/2011		
4965			15/08/2011		
3500			15/08/2011		
3536			15/08/2011		
4971			15/08/2011		
8946			15/08/2011	313	1
4994			15/08/2011		
4977			15/08/2011		
3504			15/08/2011		
3507			15/08/2011		
3532			15/08/2011		
3524			15/08/2011		
9			15/08/2011		
8970			15/08/2011		
5004			15/08/2011		
1			15/08/2011		
8936	14,81	2,4	15/08/2011	311	1
3216			15/08/2011		
14			15/08/2011		
8933	24,54	4,6	15/08/2011	87	1
3541			15/08/2011		
3230			15/08/2011		
3166			15/08/2011		
8949			15/08/2011	310	1
3505			15/08/2011		
4978			15/08/2011		
8941	20,24	3,6	15/08/2011	187	1
4990			15/08/2011		
3227			15/08/2011		
3509			15/08/2011		
3537			15/08/2011		
8932	15,43	2,5	15/08/2011	239	1
3517			15/08/2011		
17			15/08/2011		
3129			15/08/2011		
3216			16/08/2011		
4994			16/08/2011		
3495			16/08/2011		
4965			16/08/2011		
8933	27,59	5,2	16/08/2011	88	1
8932	13,07	2,3	16/08/2011	240	1
4997			16/08/2011		
5004			16/08/2011		
9			16/08/2011		
1			16/08/2011		
8936	14,65	2,3	16/08/2011	312	1
3524			16/08/2011		
8959	22,25	5,0	16/08/2011	103	1
3514			16/08/2011		
4971			16/08/2011		
8970			16/08/2011		
3509			16/08/2011		
3507			16/08/2011		
4978			16/08/2011		
14			16/08/2011		
3138			16/08/2011		
3129			16/08/2011		
8946			16/08/2011	314	1
3166			16/08/2011		
3133			16/08/2011		
3500			16/08/2011		
17			16/08/2011		
7			16/08/2011		
3230			16/08/2011		
3541			16/08/2011		
8941	18,92	3,5	16/08/2011	188	1
3532			16/08/2011		
4990			16/08/2011		
3537			16/08/2011		
8949			16/08/2011	311	1
3504			16/08/2011		
3140			16/08/2011		
4977			16/08/2011		
3227			16/08/2011		
3505			16/08/2011		
3517			16/08/2011		
3536			16/08/2011		
3227			17/08/2011		
3517			17/08/2011		
9			17/08/2011		
14			17/08/2011		
3537			17/08/2011		
4994			17/08/2011		
3140			17/08/2011		
3230			17/08/2011		
4977			17/08/2011		
8959	22,40	5,1	17/08/2011	104	1
3524			17/08/2011		
3129			17/08/2011		
8936	16,84	2,7	17/08/2011	313	1
3505			17/08/2011		
3514			17/08/2011		
4971			17/08/2011		
8946			17/08/2011	315	1
3536			17/08/2011		
3495			17/08/2011		
8933	23,95	4,8	17/08/2011	89	1
3507			17/08/2011		
4965			17/08/2011		
8970			17/08/2011		
8949			17/08/2011	312	1
3500			17/08/2011		
3541			17/08/2011		
4990			17/08/2011		
3216			17/08/2011		
3138			17/08/2011		
17			17/08/2011		
8932	15,95	2,5	17/08/2011	241	1
8941	19,90	3,5	17/08/2011	189	1
5004			17/08/2011		
4978			17/08/2011		
3133			17/08/2011		
3504			17/08/2011		
3509			17/08/2011		
3532			17/08/2011		
7			17/08/2011		
3166			17/08/2011		
4997			17/08/2011		
1			17/08/2011		
3138			18/08/2011		
4990			18/08/2011		
3504			18/08/2011		
1			18/08/2011		
8936	14,49	2,3	18/08/2011	314	1
3537			18/08/2011		
3532			18/08/2011		
4997			18/08/2011		
3514			18/08/2011		
8933	25,53	5,2	18/08/2011	90	1
14			18/08/2011		
8959	18,99	4,5	18/08/2011	105	1
8941	18,16	3,4	18/08/2011	190	1
3129			18/08/2011		
3500			18/08/2011		
3536			18/08/2011		
17			18/08/2011		
3509			18/08/2011		
3227			18/08/2011		
7			18/08/2011		
3133			18/08/2011		
4965			18/08/2011		
8949			18/08/2011	313	1
8932	15,19	2,5	18/08/2011	242	1
3495			18/08/2011		
3230			18/08/2011		
3166			18/08/2011		
3524			18/08/2011		
5004			18/08/2011		
3216			18/08/2011		
8946			18/08/2011	316	1
4977			18/08/2011		
4978			18/08/2011		
4994			18/08/2011		
3140			18/08/2011		
8970			18/08/2011		
4971			18/08/2011		
3505			18/08/2011		
3541			18/08/2011		
9			18/08/2011		
3507			18/08/2011		
3517			18/08/2011		
3507			19/08/2011		
3504			19/08/2011		
3138			19/08/2011		
8959	25,89	5,4	19/08/2011	106	1
4994			19/08/2011		
14			19/08/2011		
7			19/08/2011		
4965			19/08/2011		
4977			19/08/2011		
4990			19/08/2011		
3129			19/08/2011		
3166			19/08/2011		
3514			19/08/2011		
3495			19/08/2011		
3532			19/08/2011		
8949			19/08/2011	314	1
8946			19/08/2011	317	1
8970			19/08/2011		
8936	14,14	2,3	19/08/2011	315	1
4978			19/08/2011		
8941	16,75	3,1	19/08/2011	191	1
3509			19/08/2011		
3140			19/08/2011		
4997			19/08/2011		
1			19/08/2011		
9			19/08/2011		
3216			19/08/2011		
3505			19/08/2011		
3230			19/08/2011		
8932	12,79	2,3	19/08/2011	243	1
3541			19/08/2011		
3227			19/08/2011		
3500			19/08/2011		
5004			19/08/2011		
8933	18,28	3,7	19/08/2011	91	1
3524			19/08/2011		
3517			19/08/2011		
3536			19/08/2011		
17			19/08/2011		
4971			19/08/2011		
3133			19/08/2011		
3537			19/08/2011		
4977			20/08/2011		
4990			20/08/2011		
3532			20/08/2011		
3495			20/08/2011		
4965			20/08/2011		
3230			20/08/2011		
3514			20/08/2011		
4971			20/08/2011		
8959	21,77	4,7	20/08/2011	107	1
3509			20/08/2011		
3500			20/08/2011		
3166			20/08/2011		
3227			20/08/2011		
3517			20/08/2011		
3138			20/08/2011		
1			20/08/2011		
4978			20/08/2011		
4994			20/08/2011		
9			20/08/2011		
8949			20/08/2011	315	1
3507			20/08/2011		
8941	17,17	3,6	20/08/2011	192	1
5004			20/08/2011		
14			20/08/2011		
7			20/08/2011		
3216			20/08/2011		
3504			20/08/2011		
8936	16,20	2,8	20/08/2011	316	1
3541			20/08/2011		
8970			20/08/2011		
3129			20/08/2011		
8933	28,61	5,7	20/08/2011	92	1
4997			20/08/2011		
17			20/08/2011		
3536			20/08/2011		
3524			20/08/2011		
3537			20/08/2011		
8932	13,61	2,5	20/08/2011	244	1
8946			20/08/2011	318	1
3140			20/08/2011		
3133			20/08/2011		
3505			20/08/2011		
4977			21/08/2011		
8949			21/08/2011	316	1
8933	27,73	5,4	21/08/2011	93	1
3517			21/08/2011		
8932	14,64	2,6	21/08/2011	245	1
4997			21/08/2011		
8946	2,32	1,2	21/08/2011	0	2
3129			21/08/2011		
9			21/08/2011		
3216			21/08/2011		
4978			21/08/2011		
3514			21/08/2011		
1			21/08/2011		
3230			21/08/2011		
3227			21/08/2011		
8936	14,44	2,3	21/08/2011	317	1
3504			21/08/2011		
4994			21/08/2011		
4965			21/08/2011		
3495			21/08/2011		
3138			21/08/2011		
3509			21/08/2011		
8941	18,42	3,4	21/08/2011	193	1
3524			21/08/2011		
3541			21/08/2011		
3140			21/08/2011		
3166			21/08/2011		
3537			21/08/2011		
3532			21/08/2011		
5004			21/08/2011		
3507			21/08/2011		
3505			21/08/2011		
3536			21/08/2011		
17			21/08/2011		
4971			21/08/2011		
14			21/08/2011		
7			21/08/2011		
3133			21/08/2011		
8970			21/08/2011		
4990			21/08/2011		
3500			21/08/2011		
8959	22,56	5,1	21/08/2011	108	1
4965			22/08/2011		
8970			22/08/2011		
8936	5,56	2,6	22/08/2011	318	1
3541			22/08/2011		
3517			22/08/2011		
3500			22/08/2011		
3495			22/08/2011		
3507			22/08/2011		
1			22/08/2011		
3133			22/08/2011		
3140			22/08/2011		
4997			22/08/2011		
3536			22/08/2011		
3537			22/08/2011		
4978			22/08/2011		
3129			22/08/2011		
9			22/08/2011		
4990			22/08/2011		
7			22/08/2011		
8959	23,60	5,3	22/08/2011	109	1
8941	22,81	4,1	22/08/2011	194	1
5004			22/08/2011		
8949			22/08/2011	317	1
3230			22/08/2011		
17			22/08/2011		
14			22/08/2011		
3509			22/08/2011		
3216			22/08/2011		
3166			22/08/2011		
3505			22/08/2011		
3524			22/08/2011		
4971			22/08/2011		
8946	9,91	1,9	22/08/2011	1	2
3504			22/08/2011		
8933	15,24	3,5	22/08/2011	94	1
3514			22/08/2011		
3227			22/08/2011		
4994			22/08/2011		
8932	17,29	2,9	22/08/2011	246	1
3532			22/08/2011		
3138			22/08/2011		
4977			22/08/2011		
3495			23/08/2011		
3227			23/08/2011		
4990			23/08/2011		
8932	13,53	2,5	23/08/2011	247	1
3230			23/08/2011		
8946	7,88	2,4	23/08/2011	2	2
3505			23/08/2011		
8941	20,28	3,4	23/08/2011	195	1
3216			23/08/2011		
3541			23/08/2011		
8959	21,92	4,9	23/08/2011	110	1
8970			23/08/2011		
3524			23/08/2011		
17			23/08/2011		
3532			23/08/2011		
3129			23/08/2011		
4971			23/08/2011		
4997			23/08/2011		
4978			23/08/2011		
3500			23/08/2011		
3138			23/08/2011		
5004			23/08/2011		
7			23/08/2011		
8949			23/08/2011	318	1
4994			23/08/2011		
8936	15,66	2,6	23/08/2011	319	1
1			23/08/2011		
3517			23/08/2011		
3133			23/08/2011		
3536			23/08/2011		
3166			23/08/2011		
3514			23/08/2011		
3537			23/08/2011		
4965			23/08/2011		
3140			23/08/2011		
3504			23/08/2011		
3507			23/08/2011		
8933	34,93	6,5	23/08/2011	95	1
4977			23/08/2011		
3509			23/08/2011		
9			23/08/2011		
14			23/08/2011		
4977			24/08/2011		
3537			24/08/2011		
4994			24/08/2011		
3524			24/08/2011		
3500			24/08/2011		
4997			24/08/2011		
8933	13,74	3,1	24/08/2011	96	1
3504			24/08/2011		
8941	20,52	3,5	24/08/2011	196	1
3230			24/08/2011		
14			24/08/2011		
9			24/08/2011		
3138			24/08/2011		
8932	11,75	2,3	24/08/2011	248	1
3133			24/08/2011		
8936	9,08	1,4	24/08/2011	320	1
4971			24/08/2011		
8970			24/08/2011		
3532			24/08/2011		
1			24/08/2011		
3541			24/08/2011		
3505			24/08/2011		
3166			24/08/2011		
3129			24/08/2011		
3216			24/08/2011		
3514			24/08/2011		
3227			24/08/2011		
3495			24/08/2011		
8946	11,94	2,8	24/08/2011	3	2
3536			24/08/2011		
3517			24/08/2011		
8959	23,29	5,2	24/08/2011	111	1
5004			24/08/2011		
3509			24/08/2011		
8949			24/08/2011	319	1
17			24/08/2011		
4990			24/08/2011		
4965			24/08/2011		
3507			24/08/2011		
4978			24/08/2011		
3140			24/08/2011		
7			24/08/2011		
8949			25/08/2011	320	1
3166			25/08/2011		
3504			25/08/2011		
3537			25/08/2011		
4965			25/08/2011		
4990			25/08/2011		
3524			25/08/2011		
3216			25/08/2011		
3138			25/08/2011		
4997			25/08/2011		
3532			25/08/2011		
8933	23,29	4,4	25/08/2011	97	1
3133			25/08/2011		
3227			25/08/2011		
8959	20,40	4,6	25/08/2011	112	1
14			25/08/2011		
4994			25/08/2011		
5004			25/08/2011		
3541			25/08/2011		
3509			25/08/2011		
8932	14,35	2,5	25/08/2011	249	1
7			25/08/2011		
4971			25/08/2011		
17			25/08/2011		
3517			25/08/2011		
3536			25/08/2011		
9			25/08/2011		
3495			25/08/2011		
3505			25/08/2011		
1			25/08/2011		
4978			25/08/2011		
3514			25/08/2011		
4977			25/08/2011		
3140			25/08/2011		
8970			25/08/2011		
3507			25/08/2011		
3129			25/08/2011		
3500			25/08/2011		
3230			25/08/2011		
8936			25/08/2011	321	1
8941	16,66	3,2	25/08/2011	197	1
8946	12,62	2,8	25/08/2011	4	2
8959	21,90	5,3	26/08/2011	113	1
1			26/08/2011		
9			26/08/2011		
3514			26/08/2011		
3495			26/08/2011		
3166			26/08/2011		
8949			26/08/2011	321	1
8970			26/08/2011		
3216			26/08/2011		
3505			26/08/2011		
3133			26/08/2011		
