cellules exporté sur '23/11/2014' 10:12.
 De '01/01/2014' à 31/12/2014.
Lot: BOX VACHES VMS

Numéro de l'animal	Production quotidienne	Cons. en concentrés	Date	Jours en lactation	Lactation
3537			26/07/2014		
8970	22,36		26/07/2014	288	3
3517			26/07/2014		
17			26/07/2014		
3524			26/07/2014		
3495	21,27		26/07/2014	217	1
4990	30,68		26/07/2014	168	2
3133			26/07/2014	327	3
3509	26,67		26/07/2014	92	1
5004			26/07/2014	286	1
3227	19,74		26/07/2014	105	1
3129	13,04		26/07/2014	305	3
3166	10,39		26/07/2014	458	2
7			26/07/2014		
4965	23,16		26/07/2014	228	2
8959	15,06		26/07/2014	269	3
3504			26/07/2014	288	1
3505	19,83		26/07/2014	124	1
3140			26/07/2014	426	2
14			26/07/2014		
3532			26/07/2014		
8936			26/07/2014	339	4
4977			26/07/2014	405	1
8941	26,68		26/07/2014	236	3
1			26/07/2014		
8946	8,77		26/07/2014	325	4
4971			26/07/2014	297	2
3536			26/07/2014		
9			26/07/2014		
3514			26/07/2014		
3500	13,40		26/07/2014	103	1
3138	22,30		26/07/2014	290	3
4994	17,28		26/07/2014	222	2
3507	26,76		26/07/2014	95	1
3216	11,62		26/07/2014	254	1
8949	3,29		26/07/2014	162	4
8932	21,44		26/07/2014	81	4
4978	12,40		26/07/2014	228	2
3505	17,92	3,5	27/07/2014	125	1
4977			27/07/2014	406	1
8936			27/07/2014	340	4
3541			27/07/2014		
3504			27/07/2014	289	1
3537			27/07/2014		
4978	19,65	4,0	27/07/2014	229	2
4990	30,09	5,9	27/07/2014	169	2
17			27/07/2014		
8941	15,51	5,2	27/07/2014	237	3
8970	23,26	4,5	27/07/2014	289	3
5004			27/07/2014	287	1
3216	26,73	4,6	27/07/2014	255	1
8933			27/07/2014	300	3
3230	9,23	4,5	27/07/2014	123	1
8946	23,76	3,9	27/07/2014	326	4
3166	29,81	4,4	27/07/2014	459	2
8959	25,47	7,4	27/07/2014	270	3
3517			27/07/2014		
3536			27/07/2014		
3500	23,31	6,0	27/07/2014	104	1
3138	12,89	4,4	27/07/2014	291	3
3524			27/07/2014		
9			27/07/2014		
14			27/07/2014		
4994	18,13	4,2	27/07/2014	223	2
4997	21,82	2,9	27/07/2014	365	1
3133			27/07/2014	328	3
8949	6,88	4,5	27/07/2014	163	4
3495	20,92	3,4	27/07/2014	218	1
3532			27/07/2014		
7			27/07/2014		
3129	12,44	4,6	27/07/2014	306	3
4971			27/07/2014	298	2
3509	28,71	4,6	27/07/2014	93	1
8932	21,69	1,5	27/07/2014	82	4
3140			27/07/2014	427	2
1			27/07/2014		
3227	27,86	5,8	27/07/2014	106	1
3514			27/07/2014		
3507	26,23	4,7	27/07/2014	96	1
4965	24,12	4,4	27/07/2014	229	2
4971			28/07/2014	299	2
3495	22,04	3,6	28/07/2014	219	1
3133			28/07/2014	329	3
4965	23,19	4,4	28/07/2014	230	2
3500	24,10	2,3	28/07/2014	105	1
3517			28/07/2014		
1			28/07/2014		
3138	17,40	5,0	28/07/2014	292	3
3532			28/07/2014		
3524			28/07/2014		
4997	21,18	3,1	28/07/2014	366	1
7			28/07/2014		
4978	19,24	4,2	28/07/2014	230	2
3505	17,97	3,7	28/07/2014	126	1
3537			28/07/2014		
8959	3,84	2,4	28/07/2014	271	3
8932	21,38	1,6	28/07/2014	83	4
8936			28/07/2014	341	4
3509	28,75	4,7	28/07/2014	94	1
4977			28/07/2014	407	1
4994	17,20	4,1	28/07/2014	224	2
3129	12,50	4,9	28/07/2014	307	3
8970	27,01	5,2	28/07/2014	290	3
3536			28/07/2014		
3166	10,08	2,3	28/07/2014	460	2
3140			28/07/2014	428	2
8949	2,77	2,4	28/07/2014	164	4
4990	30,03	6,3	28/07/2014	170	2
3541			28/07/2014		
5004			28/07/2014	288	1
3230	3,19	1,9	28/07/2014	124	1
8941	13,85	4,6	28/07/2014	238	3
3227	10,45	3,5	28/07/2014	107	1
9			28/07/2014		
3504			28/07/2014	290	1
3514			28/07/2014		
8946	8,69	1,6	28/07/2014	327	4
8933			28/07/2014	301	3
3216	9,93	1,9	28/07/2014	256	1
17			28/07/2014		
14			28/07/2014		
3507	12,13	3,5	28/07/2014	97	1
17			29/07/2014		
8941	44,71	7,6	29/07/2014	239	3
5004			29/07/2014	289	1
4978	18,68	3,8	29/07/2014	231	2
3216	17,93	3,7	29/07/2014	257	1
8946	22,64	4,6	29/07/2014	328	4
8959	40,71	8,0	29/07/2014	272	3
1			29/07/2014		
4971			29/07/2014	300	2
4965	23,88	4,3	29/07/2014	231	2
3536			29/07/2014		
3507	31,02	4,8	29/07/2014	98	1
3509	25,03	4,1	29/07/2014	95	1
3524			29/07/2014		
4990	27,64	5,7	29/07/2014	171	2
8933			29/07/2014	302	3
3133			29/07/2014	330	3
3227	27,42	5,5	29/07/2014	108	1
3514			29/07/2014		
8936			29/07/2014	342	4
4997	19,30	2,9	29/07/2014	367	1
3129	14,28	3,8	29/07/2014	308	3
3504			29/07/2014	291	1
4994	16,35	3,9	29/07/2014	225	2
3230	28,78	4,7	29/07/2014	125	1
4977			29/07/2014	408	1
3495	21,81	3,5	29/07/2014	220	1
3166	28,85	6,0	29/07/2014	461	2
3532			29/07/2014		
8932	18,34	1,4	29/07/2014	84	4
3505	15,95	3,3	29/07/2014	127	1
8949	23,16	7,5	29/07/2014	165	4
9			29/07/2014		
3517			29/07/2014		
14			29/07/2014		
3537			29/07/2014		
7			29/07/2014		
3138	21,14	3,9	29/07/2014	293	3
3541			29/07/2014		
8970	19,61	4,0	29/07/2014	291	3
3500	25,54	5,2	29/07/2014	106	1
3140			29/07/2014	429	2
4971			30/07/2014	301	2
4965	25,27	4,6	30/07/2014	232	2
3504			30/07/2014	292	1
3129	17,39	5,1	30/07/2014	309	3
3536			30/07/2014		
3537			30/07/2014		
4978	17,41	4,0	30/07/2014	232	2
3140			30/07/2014	430	2
8936			30/07/2014	343	4
8970	20,53	4,3	30/07/2014	292	3
8959	30,25	5,9	30/07/2014	273	3
8932	18,83	1,5	30/07/2014	85	4
17			30/07/2014		
4990	29,55	6,2	30/07/2014	172	2
4994	16,00	3,9	30/07/2014	226	2
3514			30/07/2014		
3509	28,38	4,9	30/07/2014	96	1
8949	14,62	5,4	30/07/2014	166	4
3500	25,25	3,5	30/07/2014	107	1
3138	24,97	4,6	30/07/2014	294	3
14			30/07/2014		
4977			30/07/2014	409	1
3524			30/07/2014		
3541			30/07/2014		
3505	15,88	3,5	30/07/2014	128	1
8933			30/07/2014	303	3
8941	32,56	5,3	30/07/2014	240	3
3495	18,89	3,4	30/07/2014	221	1
4997	19,50	3,0	30/07/2014	368	1
3517			30/07/2014		
5004			30/07/2014	290	1
3166	10,75	4,5	30/07/2014	462	2
3532			30/07/2014		
3133			30/07/2014	331	3
3227	11,83	2,7	30/07/2014	109	1
1			30/07/2014		
8946	14,36	3,4	30/07/2014	329	4
9			30/07/2014		
3507	23,62	4,3	30/07/2014	99	1
3230	13,10	2,1	30/07/2014	126	1
3216	18,73	3,1	30/07/2014	258	1
7			30/07/2014		
3504			31/07/2014	293	1
17			31/07/2014		
4997	19,88	2,9	31/07/2014	369	1
8946	14,47	3,5	31/07/2014	330	4
3166	28,74	4,5	31/07/2014	463	2
3536			31/07/2014		
3532			31/07/2014		
4994	15,19	3,7	31/07/2014	227	2
4990	27,85	5,9	31/07/2014	173	2
3541			31/07/2014		
7			31/07/2014		
9			31/07/2014		
3537			31/07/2014		
4978	16,47	3,9	31/07/2014	233	2
3495	20,72	3,5	31/07/2014	222	1
8949	15,83	5,2	31/07/2014	167	4
3505	15,95	3,4	31/07/2014	129	1
8936			31/07/2014	344	4
8970	22,11	4,6	31/07/2014	293	3
3133			31/07/2014	332	3
3129	15,87	4,5	31/07/2014	310	3
3509	23,90	3,9	31/07/2014	97	1
3140			31/07/2014	431	2
3507	24,76	4,7	31/07/2014	100	1
3524			31/07/2014		
3227	22,90	5,1	31/07/2014	110	1
8932	20,61	1,5	31/07/2014	86	4
1			31/07/2014		
8933			31/07/2014	304	3
3500	24,03	4,2	31/07/2014	108	1
3230	28,91	4,5	31/07/2014	127	1
4971			31/07/2014	302	2
4977			31/07/2014	410	1
8941	29,40	5,4	31/07/2014	241	3
8959	18,16	3,6	31/07/2014	274	3
3517			31/07/2014		
3216	18,01	3,3	31/07/2014	259	1
14			31/07/2014		
3138	24,78	4,6	31/07/2014	295	3
4965	22,20	4,4	31/07/2014	233	2
5004			31/07/2014	291	1
3514			31/07/2014		
17			01/08/2014		
4971			01/08/2014	303	2
3505	17,59	3,6	01/08/2014	130	1
3230	7,49	2,2	01/08/2014	128	1
3536			01/08/2014		
4977			01/08/2014	411	1
3129	16,02	4,5	01/08/2014	311	3
4978	18,09	4,1	01/08/2014	234	2
8941	40,47	7,3	01/08/2014	242	3
3138	22,95	4,5	01/08/2014	296	3
3517			01/08/2014		
3504			01/08/2014	294	1
4990	28,04	6,1	01/08/2014	174	2
3227	14,68	3,5	01/08/2014	111	1
5004			01/08/2014	292	1
14			01/08/2014		
3133			01/08/2014	333	3
3140			01/08/2014	432	2
3514			01/08/2014		
3500	23,55	4,3	01/08/2014	109	1
8932	19,81	1,5	01/08/2014	87	4
8933			01/08/2014	305	3
3495	20,28	3,5	01/08/2014	223	1
3216	18,29	3,3	01/08/2014	260	1
4994	17,21	2,4	01/08/2014	228	2
8936			01/08/2014	345	4
3509	27,74	4,7	01/08/2014	98	1
3524			01/08/2014		
3507	23,54	4,6	01/08/2014	101	1
4997	19,33	3,0	01/08/2014	370	1
8946	8,75	2,0	01/08/2014	331	4
9			01/08/2014		
3537			01/08/2014		
8949	8,45	5,1	01/08/2014	168	4
3166	11,41	4,5	01/08/2014	464	2
3541			01/08/2014		
4965	23,79	4,7	01/08/2014	234	2
8959	38,38	7,6	01/08/2014	275	3
3532			01/08/2014		
7			01/08/2014		
8970	23,49	4,8	01/08/2014	294	3
1			01/08/2014		
3505	12,31	3,6	02/08/2014	131	1
17			02/08/2014		
8936			02/08/2014	346	4
14			02/08/2014		
3166	18,99	2,4	02/08/2014	465	2
4997	20,94	3,1	02/08/2014	371	1
4990	28,94	6,0	02/08/2014	175	2
3541			02/08/2014		
3517			02/08/2014		
3138	23,99	4,7	02/08/2014	297	3
5004			02/08/2014	293	1
9			02/08/2014		
3495	20,56	3,5	02/08/2014	224	1
3532			02/08/2014		
3524			02/08/2014		
8932	19,96	1,6	02/08/2014	88	4
8959	17,72	3,6	02/08/2014	276	3
8970	20,89	4,3	02/08/2014	295	3
3509	29,39	4,9	02/08/2014	99	1
8949	3,70	5,4	02/08/2014	169	4
8941	34,78	6,3	02/08/2014	243	3
4977			02/08/2014	412	1
3537			02/08/2014		
3504			02/08/2014	295	1
1			02/08/2014		
8933			02/08/2014	306	3
3514			02/08/2014		
4994	15,72	5,1	02/08/2014	229	2
3140			02/08/2014	433	2
7			02/08/2014		
3536			02/08/2014		
4965	21,67	4,2	02/08/2014	235	2
3227	16,94	3,8	02/08/2014	112	1
4978	18,55	4,1	02/08/2014	235	2
3129	15,61	4,5	02/08/2014	312	3
3507	26,57	5,0	02/08/2014	102	1
3133			02/08/2014	334	3
3230	17,97	3,1	02/08/2014	129	1
4971			02/08/2014	304	2
8946	14,66	3,1	02/08/2014	332	4
3500	27,87	5,3	02/08/2014	110	1
3216	17,93	3,2	02/08/2014	261	1
3166	21,51	3,9	03/08/2014	466	2
4994	14,98	3,1	03/08/2014	230	2
8959	29,85	5,3	03/08/2014	277	3
3227	19,64	4,1	03/08/2014	113	1
5004			03/08/2014	294	1
1			03/08/2014		
14			03/08/2014		
3517			03/08/2014		
8970	23,39	4,6	03/08/2014	296	3
3532			03/08/2014		
4978	16,60	4,0	03/08/2014	236	2
8936			03/08/2014	347	4
7			03/08/2014		
3537			03/08/2014		
8946	14,20	3,1	03/08/2014	333	4
3536			03/08/2014		
4965	23,44	4,8	03/08/2014	236	2
3505	14,04	3,7	03/08/2014	132	1
3138	22,91	4,5	03/08/2014	298	3
3129	16,34	4,5	03/08/2014	313	3
3509	23,57	4,0	03/08/2014	100	1
3216	17,85	3,2	03/08/2014	262	1
8933			03/08/2014	307	3
3507	23,37	4,4	03/08/2014	103	1
4997	19,19	3,0	03/08/2014	372	1
4990	27,62	5,9	03/08/2014	176	2
3495	19,62	3,4	03/08/2014	225	1
3524			03/08/2014		
17			03/08/2014		
8949	27,15	5,9	03/08/2014	170	4
3504			03/08/2014	296	1
8932	20,59	1,6	03/08/2014	89	4
4971			03/08/2014	305	2
3541			03/08/2014		
3514			03/08/2014		
8941	26,49	5,0	03/08/2014	244	3
9			03/08/2014		
4977			03/08/2014	413	1
3140			03/08/2014	434	2
3500	15,09	3,3	03/08/2014	111	1
3230	18,97	3,2	03/08/2014	130	1
3133			03/08/2014	335	3
3227	17,58	4,0	04/08/2014	114	1
3500	22,10	4,1	04/08/2014	112	1
3495	19,28	3,4	04/08/2014	226	1
3140			04/08/2014	435	2
4977			04/08/2014	414	1
3536			04/08/2014		
8936			04/08/2014	348	4
8970	24,71	4,9	04/08/2014	297	3
3216	17,04	3,2	04/08/2014	263	1
3133			04/08/2014	336	3
3166	19,23	3,8	04/08/2014	467	2
8946	13,22	3,1	04/08/2014	334	4
3509	28,98	4,8	04/08/2014	101	1
8941	35,19	6,6	04/08/2014	245	3
4971			04/08/2014	306	2
8933			04/08/2014	308	3
3541			04/08/2014		
3537			04/08/2014		
3524			04/08/2014		
8959	18,44	5,3	04/08/2014	278	3
3514			04/08/2014		
3507	23,72	4,6	04/08/2014	104	1
17			04/08/2014		
3532			04/08/2014		
3129	16,38	4,7	04/08/2014	314	3
5004			04/08/2014	295	1
1			04/08/2014		
4978	18,61	4,1	04/08/2014	237	2
4990	29,08	6,0	04/08/2014	177	2
3504			04/08/2014	297	1
3517			04/08/2014		
4965	23,39	4,5	04/08/2014	237	2
14			04/08/2014		
8949	5,92	4,1	04/08/2014	171	4
4997	19,45	2,9	04/08/2014	373	1
8932	19,17	1,5	04/08/2014	90	4
7			04/08/2014		
4994	16,35	4,2	04/08/2014	231	2
3505	15,08	3,5	04/08/2014	133	1
3138	24,21	4,5	04/08/2014	299	3
9			04/08/2014		
3230	21,02	3,1	04/08/2014	131	1
3517			05/08/2014		
8949	22,11	4,8	05/08/2014	172	4
4990	26,12	6,0	05/08/2014	178	2
3129	15,38	4,4	05/08/2014	315	3
8932	18,04	1,4	05/08/2014	91	4
8936			05/08/2014	349	4
4997	18,60	3,0	05/08/2014	374	1
3230	15,10	3,4	05/08/2014	132	1
3227	19,45	4,3	05/08/2014	115	1
3140			05/08/2014	436	2
3541			05/08/2014		
4971			05/08/2014	307	2
7			05/08/2014		
3138	20,79	4,3	05/08/2014	300	3
3504			05/08/2014	298	1
3495	18,77	3,7	05/08/2014	227	1
3537			05/08/2014		
1			05/08/2014		
8941	28,08	5,7	05/08/2014	246	3
8933			05/08/2014	309	3
3500	34,37	5,9	05/08/2014	113	1
3536			05/08/2014		
3505	9,73	3,4	05/08/2014	134	1
3514			05/08/2014		
3532			05/08/2014		
4977			05/08/2014	415	1
4978	14,91	3,8	05/08/2014	238	2
3216	19,11	3,4	05/08/2014	264	1
3166	21,81	4,2	05/08/2014	468	2
17			05/08/2014		
4994	16,15	4,1	05/08/2014	232	2
4965	23,34	4,5	05/08/2014	238	2
3509	26,69	4,6	05/08/2014	102	1
8959	31,42	5,7	05/08/2014	279	3
3524			05/08/2014		
3507	16,85	4,4	05/08/2014	105	1
14			05/08/2014		
8946	14,73	3,3	05/08/2014	335	4
3133			05/08/2014	337	3
9			05/08/2014		
5004			05/08/2014	296	1
8970	22,94	4,2	05/08/2014	298	3
3509	26,04	4,4	06/08/2014	103	1
4965	21,65	4,4	06/08/2014	239	2
4978	16,02	4,0	06/08/2014	239	2
3138	21,95	4,4	06/08/2014	301	3
8936			06/08/2014	350	4
1			06/08/2014		
17			06/08/2014		
4994	15,45	3,9	06/08/2014	233	2
4990	26,49	5,7	06/08/2014	179	2
9			06/08/2014		
3230	19,18	4,6	06/08/2014	133	1
3507	22,95	4,4	06/08/2014	106	1
3133			06/08/2014	338	3
3166	24,69	5,9	06/08/2014	469	2
3541			06/08/2014		
3216	23,57	4,6	06/08/2014	265	1
8933			06/08/2014	310	3
5004			06/08/2014	297	1
8949	25,00	7,3	06/08/2014	173	4
8970	19,60	3,9	06/08/2014	299	3
3536			06/08/2014		
3537			06/08/2014		
3524			06/08/2014		
8941	33,09	6,3	06/08/2014	247	3
3504			06/08/2014	299	1
7			06/08/2014		
8932	18,22	1,4	06/08/2014	92	4
3495	18,56	3,2	06/08/2014	228	1
3517			06/08/2014		
3140			06/08/2014	437	2
14			06/08/2014		
3227	16,63	3,9	06/08/2014	116	1
3129	16,16	4,4	06/08/2014	316	3
8959	28,19	5,4	06/08/2014	280	3
3514			06/08/2014		
3500	12,06	2,4	06/08/2014	114	1
4997	18,29	2,9	06/08/2014	375	1
3505	11,69	3,6	06/08/2014	135	1
8946	18,01	4,4	06/08/2014	336	4
4977			06/08/2014	416	1
4971			06/08/2014	308	2
3532			06/08/2014		
3514			07/08/2014		
8959	41,22	8,0	07/08/2014	281	3
3524			07/08/2014		
4978	15,38	3,9	07/08/2014	240	2
4977			07/08/2014	417	1
3129	14,80	4,6	07/08/2014	317	3
3166	9,70	4,2	07/08/2014	470	2
5004			07/08/2014	298	1
8970	20,32	4,5	07/08/2014	300	3
1			07/08/2014		
3500	24,05	4,2	07/08/2014	115	1
8946	8,92	2,7	07/08/2014	337	4
9			07/08/2014		
17			07/08/2014		
3532			07/08/2014		
3509	27,59	4,6	07/08/2014	104	1
4965	22,30	4,8	07/08/2014	240	2
3505	14,35	3,4	07/08/2014	136	1
7			07/08/2014		
3495	19,32	3,6	07/08/2014	229	1
8941	28,01	5,3	07/08/2014	248	3
3536			07/08/2014		
8949	9,65	5,4	07/08/2014	174	4
4994	17,02	4,1	07/08/2014	234	2
3140			07/08/2014	438	2
3138	22,41	4,7	07/08/2014	302	3
8936			07/08/2014	351	4
8933			07/08/2014	311	3
4990	27,99	6,1	07/08/2014	180	2
3504			07/08/2014	300	1
3230	13,77	2,0	07/08/2014	134	1
3227	18,31	4,7	07/08/2014	117	1
4997	18,72	3,0	07/08/2014	376	1
3541			07/08/2014		
3517			07/08/2014		
4971			07/08/2014	309	2
3537			07/08/2014		
14			07/08/2014		
3216	10,00	2,1	07/08/2014	266	1
3507	22,24	4,5	07/08/2014	107	1
3133			07/08/2014	339	3
8932	19,05	1,5	07/08/2014	93	4
5004			08/08/2014	299	1
14			08/08/2014		
8946	14,67	3,2	08/08/2014	338	4
7			08/08/2014		
3227	17,94	3,9	08/08/2014	118	1
3514			08/08/2014		
3536			08/08/2014		
3509	26,01	4,4	08/08/2014	105	1
3537			08/08/2014		
3524			08/08/2014		
3500	22,32	4,3	08/08/2014	116	1
17			08/08/2014		
4977			08/08/2014	418	1
3138	21,54	4,5	08/08/2014	303	3
3507	22,91	4,5	08/08/2014	108	1
8941	34,27	6,6	08/08/2014	249	3
3129	13,99	4,5	08/08/2014	318	3
3216	18,06	3,4	08/08/2014	267	1
3166	18,16	2,7	08/08/2014	471	2
3541			08/08/2014		
3230	20,34	3,3	08/08/2014	135	1
3532			08/08/2014		
8933			08/08/2014	312	3
8959	29,19	5,9	08/08/2014	282	3
9			08/08/2014		
8932	20,08	1,6	08/08/2014	94	4
3495	16,68	3,5	08/08/2014	230	1
3140			08/08/2014	439	2
8936			08/08/2014	352	4
4971			08/08/2014	310	2
4965	25,69	4,8	08/08/2014	241	2
4978	16,56	4,0	08/08/2014	241	2
4990	25,51	5,6	08/08/2014	181	2
4997	18,85	3,1	08/08/2014	377	1
8970	24,65	5,0	08/08/2014	301	3
4994	17,70	0,0	08/08/2014	235	2
3133			08/08/2014	340	3
3517			08/08/2014		
8949	19,63	5,3	08/08/2014	175	4
3504			08/08/2014	301	1
1			08/08/2014		
3505	11,86	3,7	08/08/2014	137	1
8946	16,86	4,4	09/08/2014	339	4
3524			09/08/2014		
3541			09/08/2014		
3537			09/08/2014		
8933			09/08/2014	313	3
4994	15,51	2,4	09/08/2014	236	2
3509	24,58	4,3	09/08/2014	106	1
8970	20,86	4,2	09/08/2014	302	3
8941	27,38	5,6	09/08/2014	250	3
3166	25,65	5,8	09/08/2014	472	2
4971			09/08/2014	311	2
4977			09/08/2014	419	1
3536			09/08/2014		
8936			09/08/2014	353	4
17			09/08/2014		
3507	22,55	4,5	09/08/2014	109	1
4997	19,05	3,0	09/08/2014	378	1
3133			09/08/2014	341	3
3216	23,22	4,6	09/08/2014	268	1
8932	16,37	1,3	09/08/2014	95	4
8959	17,47	5,3	09/08/2014	283	3
3532			09/08/2014		
3227	17,26	4,1	09/08/2014	119	1
3138	21,45	4,2	09/08/2014	304	3
3505	7,87	3,0	09/08/2014	138	1
7			09/08/2014		
14			09/08/2014		
3140			09/08/2014	440	2
5004			09/08/2014	300	1
1			09/08/2014		
3504			09/08/2014	302	1
3517			09/08/2014		
3129	14,84	4,4	09/08/2014	319	3
3495	19,24	3,5	09/08/2014	231	1
8949	19,10	5,8	09/08/2014	176	4
3500	21,32	4,2	09/08/2014	117	1
3514			09/08/2014		
4990	26,65	6,1	09/08/2014	182	2
4978	16,91	3,9	09/08/2014	242	2
3230	23,03	4,6	09/08/2014	136	1
9			09/08/2014		
4965	18,80	3,7	09/08/2014	242	2
4978	17,20	4,1	10/08/2014	243	2
3216	10,94	2,2	10/08/2014	269	1
3517			10/08/2014		
1			10/08/2014		
3140			10/08/2014	441	2
3133			10/08/2014	342	3
3504			10/08/2014	303	1
8936			10/08/2014	354	4
3536			10/08/2014		
7			10/08/2014		
3166	18,11	4,6	10/08/2014	473	2
3230	7,55	2,2	10/08/2014	137	1
8970	20,21	4,3	10/08/2014	303	3
3138	22,67	4,6	10/08/2014	305	3
5004			10/08/2014	301	1
9			10/08/2014		
3505	12,54	3,9	10/08/2014	139	1
3541			10/08/2014		
3524			10/08/2014		
8946	13,31	3,6	10/08/2014	340	4
4997	18,94	3,0	10/08/2014	379	1
4965	26,22	5,1	10/08/2014	243	2
4994	16,68	4,9	10/08/2014	237	2
17			10/08/2014		
3514			10/08/2014		
3500	22,76	4,5	10/08/2014	118	1
3129	14,91	4,6	10/08/2014	320	3
4990	27,75	6,0	10/08/2014	183	2
4977			10/08/2014	420	1
3509	27,03	4,6	10/08/2014	107	1
3532			10/08/2014		
14			10/08/2014		
8932	19,52	1,6	10/08/2014	96	4
8949	20,59	5,9	10/08/2014	177	4
8959	41,97	6,6	10/08/2014	284	3
8941	34,82	6,3	10/08/2014	251	3
4971			10/08/2014	312	2
3507	23,13	4,6	10/08/2014	110	1
3537			10/08/2014		
8933			10/08/2014	314	3
3227	17,54	6,0	10/08/2014	120	1
3495	18,64	3,3	10/08/2014	232	1
4965	15,44	4,5	11/08/2014	244	2
3505	5,69	3,6	11/08/2014	140	1
3138	23,54	4,8	11/08/2014	306	3
3129	14,41	4,5	11/08/2014	321	3
3140			11/08/2014	442	2
3532			11/08/2014		
3216	19,47	3,8	11/08/2014	270	1
17			11/08/2014		
4978	18,02	4,1	11/08/2014	244	2
9			11/08/2014		
3133			11/08/2014	343	3
3541			11/08/2014		
4997	19,18	3,0	11/08/2014	380	1
3507	20,11	4,6	11/08/2014	111	1
3509	26,59	4,6	11/08/2014	108	1
4990	29,02	6,1	11/08/2014	184	2
3495	18,14	3,5	11/08/2014	233	1
3230	20,54	3,6	11/08/2014	138	1
7			11/08/2014		
5004			11/08/2014	302	1
8932	12,37	1,1	11/08/2014	97	4
3504			11/08/2014	304	1
3500	23,72	4,8	11/08/2014	119	1
8936			11/08/2014	355	4
3166	11,78	3,1	11/08/2014	474	2
8941	32,43	6,1	11/08/2014	252	3
8933			11/08/2014	315	3
8946	13,81	3,6	11/08/2014	341	4
4994	17,26	4,0	11/08/2014	238	2
14			11/08/2014		
8959	21,26	4,0	11/08/2014	285	3
8970	23,07	4,7	11/08/2014	304	3
3514			11/08/2014		
3517			11/08/2014		
3227	19,20	3,1	11/08/2014	121	1
3536			11/08/2014		
3537			11/08/2014		
1			11/08/2014		
4971			11/08/2014	313	2
3524			11/08/2014		
8949	16,74	5,7	11/08/2014	178	4
4977			11/08/2014	421	1
1			12/08/2014		
4971			12/08/2014	314	2
3133			12/08/2014	344	3
8941	29,53	5,4	12/08/2014	253	3
3166	14,44	6,0	12/08/2014	475	2
4965	21,70	4,2	12/08/2014	245	2
3509	26,48	4,6	12/08/2014	109	1
4978	15,89	3,8	12/08/2014	245	2
3505	17,28	3,2	12/08/2014	141	1
7			12/08/2014		
8970	22,94	4,6	12/08/2014	305	3
3524			12/08/2014		
3517			12/08/2014		
17			12/08/2014		
3140			12/08/2014	443	2
3541			12/08/2014		
8933			12/08/2014	316	3
5004			12/08/2014	303	1
8936			12/08/2014	356	4
8946	7,17	1,9	12/08/2014	342	4
3532			12/08/2014		
3138	21,27	4,3	12/08/2014	307	3
14			12/08/2014		
3129	14,88	4,5	12/08/2014	322	3
3507	21,74	4,4	12/08/2014	112	1
3536			12/08/2014		
3227	15,17	3,8	12/08/2014	122	1
3230	18,56	3,0	12/08/2014	139	1
3537			12/08/2014		
8959	28,55	6,6	12/08/2014	286	3
8932	22,39	1,8	12/08/2014	98	4
3500	16,93	3,8	12/08/2014	120	1
4997	18,27	2,9	12/08/2014	381	1
9			12/08/2014		
4990	27,41	6,2	12/08/2014	185	2
4994	18,27	4,3	12/08/2014	239	2
8949	14,12	5,7	12/08/2014	179	4
3495	18,24	3,6	12/08/2014	234	1
3514			12/08/2014		
3504			12/08/2014	305	1
3216	13,87	2,9	12/08/2014	271	1
4977			12/08/2014	422	1
3216	17,62	3,6	13/08/2014	272	1
3230	20,14	3,6	13/08/2014	140	1
3524			13/08/2014		
5004			13/08/2014	304	1
3514			13/08/2014		
3541			13/08/2014		
3140			13/08/2014	444	2
8941	31,86	6,3	13/08/2014	254	3
8946	17,74	4,7	13/08/2014	343	4
4978	17,85	4,2	13/08/2014	246	2
3536			13/08/2014		
8933			13/08/2014	317	3
3133			13/08/2014	345	3
4971			13/08/2014	315	2
9			13/08/2014		
3537			13/08/2014		
8970	18,29	4,0	13/08/2014	306	3
4997	17,44	3,0	13/08/2014	382	1
7			13/08/2014		
1			13/08/2014		
4990	26,95	5,8	13/08/2014	186	2
3138	20,58	4,5	13/08/2014	308	3
3517			13/08/2014		
3495	15,34	3,6	13/08/2014	235	1
3509	24,34	4,3	13/08/2014	110	1
3166	16,96	2,4	13/08/2014	476	2
8959	35,70	7,3	13/08/2014	287	3
8949	22,63	5,6	13/08/2014	180	4
8936			13/08/2014	357	4
4977			13/08/2014	423	1
14			13/08/2014		
3507	23,13	4,5	13/08/2014	113	1
17			13/08/2014		
3129	14,19	4,5	13/08/2014	323	3
3505	14,49	3,6	13/08/2014	142	1
4965	23,27	4,5	13/08/2014	246	2
3500	23,85	4,7	13/08/2014	121	1
3227	19,45	4,6	13/08/2014	123	1
8932	16,86	1,5	13/08/2014	99	4
4994	16,94	3,8	13/08/2014	240	2
3532			13/08/2014		
3504			13/08/2014	306	1
8959	27,79	5,8	14/08/2014	288	3
3532			14/08/2014		
8941	34,10	6,0	14/08/2014	255	3
3140			14/08/2014	445	2
3514			14/08/2014		
3504			14/08/2014	307	1
8970	24,21	4,9	14/08/2014	307	3
3500	21,47	4,0	14/08/2014	122	1
4997	19,20	2,9	14/08/2014	383	1
3227	16,84	3,8	14/08/2014	124	1
4994	17,22	3,9	14/08/2014	241	2
3129	13,56	4,4	14/08/2014	324	3
3216	17,04	3,7	14/08/2014	273	1
3495	14,83	3,2	14/08/2014	236	1
8946	11,33	3,3	14/08/2014	344	4
